segment,revenue_30,revenue_90,revenue_growth_rate_90,revenue_365,num_orders_90,avg_order_value_90,cash_collected_90,revenue_to_cash_ratio_90,current_ratio,quick_ratio,debt_to_equity,dscr,liquidity_buffer_months,on_time_payment_rate_12m,avg_payment_delay_days_12m,refund_rate_90,chargeback_rate_90,partial_payment_frequency_90,fulfillment_time_median_30,fulfillment_on_time_rate_30,order_defect_rate_30,inventory_stockout_days_90,fulfillment_cost_per_order_90,repeat_purchase_rate_90,avg_customer_lifetime_value_est,customer_churn_rate_90,avg_order_frequency_per_customer_90,avg_rating_score_90,suspicious_account_flag,fraud_score_model_30,sanctions_or_politically_exposed_flag,aml_alert_count_12m,business_age_months,legal_entity_type,registered_office_changes_12m,tax_filing_up_to_date_flag,industry_code,owner_tenure_years,management_turnover_12m,owner_prior_business_failures_flag,related_party_transactions_flag,cac_90,channel_diversification_index,paid_vs_organic_share_90,marketing_return_on_ad_spend_90,supplier_concentration_top3_pct,avg_supplier_lead_time_days_90,supplier_default_flag_12m,procurement_payment_terms_median_days,top3_skus_rev_share_90,sku_return_rate_top3_90,sku_margin_median,sku_seasonality_strength_top3,industry_growth_rate_qoq,local_consumer_sentiment_index,exchange_rate_exposure_flag,regional_unemployment_rate,revenue_volatility_90,revenue_trend_slope_90,num_negative_cash_months_12m,feature_drift_flag_recent,liquidity_buffer_score,payment_reliability_score,business_stability_index,supply_chain_risk_index
Medium,1500000000.0,1294334297.350463,-0.1371104684330247,9579239900.464376,124,10438179.817342443,789932823.0089618,0.6103004645909295,1.1801357812699975,1.4487086060310328,2.532826037051667,0.9400168966979491,2.7950180449338715,0.05626137213170525,4.864147204848413,0.027208294262252172,0.002463956879882051,6,9.51765268602784,0.9206764643105126,0.005698038770986735,16,3444397.110111233,0.227549197858172,181840600.56781182,0.6565792879185208,1.5589561763099458,3.482397814860749,0,0.38341115745609256,0,1,23.819245876534353,joint-stock,0,1,e-commerce,5.252460184124117,1,1,0,12761080.41376558,0.646811646708176,0.7379913104036488,1.1203686193690237,95.62798762471655,5.378030058421193,0,31.10093221336754,66.96312961208179,0.018060234476421057,66.97863514215383,0.37350035384167074,6.552975250691233,52.11980604169818,0,3.1730933986365955,0.11040269103152572,0.0389926564858618,1,0,46.58363408223119,5.139722492685683,79.47986544842371,49.49699115843113
Micro,50000000.0,55309171.34185734,0.10618342683714672,281586777.5206677,257,215210.7834313515,54322024.350177966,0.9821522006616593,1.4304695864393506,1.6887547022562157,1.8658554204976041,1.4160597373080661,2.9667978169798905,0.43823698260280214,6.463497643584353,0.0011134678487853989,0.00690639199112384,3,6.20091734433536,0.6227068144320799,0.01807968075785099,9,4621035.301065092,0.3091110038477987,32060087.940105855,0.31453809423869794,1.4456226789842108,4.1467278448709655,0,0.10951034710553202,0,0,4.632543477594815,sole_prop,0,0,retail,8.756177821506608,1,1,0,14291705.57585018,0.5784007910014598,0.6254552431505533,2.3262630597014327,88.84317495943009,12.325914822905045,0,22.63305022530761,72.46894300426293,0.02820670126765792,14.652148673961522,0.4731984333330858,2.3039471706697072,40.580146775896495,0,2.424177846189094,0.24312869953610747,-0.02733776500092136,0,0,49.44663028299818,43.177348495921784,82.84356502319463,49.41545510883243
Micro,50000000.0,55048480.66670458,0.1009696133340916,315506499.5629955,127,433452.6036748392,7022015.213630954,0.12756056349940528,1.55337997760124,2.407890488252414,1.253377544809951,1.039314674714082,1.1462183322549921,0.5729590002202449,11.064647116164396,0.0004883291267545967,0.0037854831644820626,4,5.524839312440897,0.660222723612645,0.0066792728162810905,8,4230836.705326015,0.49785751678874995,171248452.66216406,0.5517904632288293,2.579549780403676,3.6711274976370474,0,0.07693255620430162,0,0,20.69770088262635,llc,0,1,retail,7.906259597802687,0,0,0,7702775.205680435,0.506434316353282,0.15008337840697844,1.298824072364928,94.48191558654064,8.98351087080344,0,33.84410358954314,77.9039607680382,0.026900265635709582,74.61984040018336,0.3161183097628042,5.347416382121618,36.63661180484831,0,4.27410309758296,0.5195479894263003,0.10838342121692633,2,0,19.103638870916537,56.18943531040805,54.02260052868498,48.26728677132796
Small,300000000.0,269358204.37896746,-0.10213931873677512,1032301042.2399894,139,1937828.8084817803,190649518.73979703,0.7077917644252149,0.21506408748713682,0.25012729473206546,2.919703371179598,0.05996655541688584,0.6779158631296343,0.39532424353659773,4.561835378746793,2.3139114004593837e-07,0.0019962382886905194,6,9.203243495472911,0.4669033371614909,0.002920485380814037,21,9857426.428013764,0.5877389514710427,182416092.94214678,0.42484637482606447,1.5870743731477113,3.836890804060288,0,0.7627258031180664,0,0,-7.378587514591445,llc,0,1,e-commerce,2.8787673459158905,0,0,0,15534345.486530347,0.5913518490790374,0.8125657280070802,4.003017534727476,83.83105536013855,12.798265266286277,0,25.88486067782012,92.59763116624573,0.012721007940500932,81.3687280359591,0.5559338080340611,7.340313798997251,46.21913313424203,0,5.956693558705583,0.0690301009325068,-0.11766827634282087,2,0,11.298597718827237,39.07624081578509,76.54849495337466,51.685339686787586
Medium,1500000000.0,2833516615.4741907,0.8890110769827938,12268359853.93706,171,16570272.605112227,2322797552.1876273,0.8197578724269826,0.27657777124853283,0.2298426135282471,2.8311490877359184,0.5192309121263906,1.2540299385187605,0.15649212119495332,10.316418254329538,0.0026662905058099447,0.0035765874452369597,3,5.0855928221878255,0.5610064621648467,0.004447541875394503,8,5974506.985496211,0.49714560203551894,-2178573.0160839707,0.5531717102237299,1.399578107112691,4.605511208655959,0,0.19691572640686772,0,1,48.873544733983344,sole_prop,0,1,retail,4.501637625673462,0,0,0,90102710.77645674,0.8335078412632835,0.3226238791411867,4.556719121401524,51.83295769169219,8.239891278292664,0,33.33505283379241,89.1551409594713,0.008526877867399167,68.59576028990456,0.21246792366465014,4.0267110803598545,59.37980701263406,0,5.497176137416892,0.8366948109478363,-0.04909180531693225,3,0,20.900498975312676,14.617570294062377,28.165259452608183,69.96357551500758
Small,300000000.0,410988716.0062837,0.36996238668761233,1508176033.839807,228,1802582.0877468584,327697957.0121923,0.7973405211620994,0.9590004086208724,1.3060589905506017,0.7418151499167724,0.6694754941792804,1.499946708348558,0.3032209652252429,13.377631172227778,0.007937802525872482,0.0007366564841874072,6,7.581034251852852,0.7680544239002101,0.005845247559383196,15,5890973.997781696,0.745667299260466,157185299.020909,0.36028296357802275,1.7638710701152498,4.877862572517917,0,0.6902364139622574,0,2,14.396493603626766,sole_prop,1,0,e-commerce,0.515424600672465,0,0,0,33330303.026225172,0.36084943131160996,0.12670227570531853,2.426641673917489,63.996822570032954,12.038854106523576,0,18.52687374813843,93.31942050911059,0.039837506571075536,80.7193944976494,0.5420790401234737,3.997947395316666,28.63646331650211,1,5.662516394883121,0.07370461527137293,-0.0553567474772655,3,0,24.999111805809303,28.984333405301513,66.31476923643135,61.98216166172173
Small,300000000.0,637973775.3542364,1.126579251180788,3221508691.306233,197,3238445.5601737886,352612116.32972234,0.5527062866086206,0.42722337923150666,0.718644000405362,1.1053764783045836,0.6537888882732669,1.6008024217560237,0.3366042098637831,12.83092802560658,0.007639864638687554,0.00047759681193675866,3,8.753906645622115,0.8889019484283761,0.013421940893158924,12,4879272.215680929,0.3610111622989875,89322778.16861038,0.6334375025085912,1.3011056926024003,3.769523463693064,0,0.2665870307689955,0,0,10.764286855927907,joint-stock,0,1,retail,3.1884089423975857,1,0,0,28894622.817351904,0.3904055066093031,0.294729049654891,2.462486176176573,87.60206358223232,7.454165292699818,0,48.93583714550958,73.68811379392473,0.02396539334774208,84.54396537004877,0.7678398283736957,4.744992560452873,61.13192292891912,0,4.471321385556553,0.7099594204081956,0.041340720801729326,2,0,26.680040362600394,32.377328183817646,39.50202897959022,52.471885562533934
Micro,50000000.0,58912832.924888946,0.1782566584977789,350630228.92122996,145,406295.3994819927,45746176.71847261,0.7765061438616745,1.5993359055224945,1.3452544385666891,2.207065429130221,1.5152769362075524,3.335380990412407,0.2737383288209857,16.269978158349634,0.0227409282928714,0.02156925869895318,4,8.785410366817976,0.7753651344238731,0.006558159667625492,8,5616180.75585257,0.3505972366478559,99894552.43454222,0.5044713990855453,2.0832988121074383,3.911162517886076,0,0.3455364378518812,0,0,11.572464586499677,sole_prop,0,1,e-commerce,-0.5541863461033465,0,0,0,23608821.850505505,0.7080123429666098,0.2677374579523283,2.3081036646778537,77.3978972188977,4.330309549115351,0,18.22603548464354,88.4156322114996,0.03147428841406058,43.76704281558253,0.792390850385394,6.873715738889761,53.179391985695425,1,2.849541397415572,0.006302308728722637,-0.029326052989001636,3,0,55.58968317354012,25.746835066263607,69.68488456356387,59.135896615993474
Small,300000000.0,443954474.29496735,0.4798482476498912,1962322128.6124315,111,3999589.8585132193,272129012.8503145,0.6129660327953121,0.12954070069469248,0.13563122547868073,1.4822817115905682,1.1902072210969488,1.4365392979497802,0.2651953482212093,12.733700557453071,0.05311647854388349,0.0007898398350883149,3,6.523111899997852,0.938008881229105,0.0018626083701686485,18,7125798.687008966,0.4112644710723727,190391113.96321154,0.8694026047342416,0.7269226098259792,4.3267073812435655,0,0.5034619145899201,0,2,24.484266325606466,llc,0,1,retail,8.338183973302026,1,0,0,83453957.96313848,0.31497402688505427,0.4004977726640305,1.9861357733675102,86.5879524033128,14.706632061412872,1,29.344304610365104,96.08328298547215,0.009773693508599869,70.90925577204204,0.40389562289044356,3.3368827882487775,59.68994568790028,0,4.326228172766939,0.4216446741475522,0.012229619869090312,1,0,23.942321632496334,25.246164766375625,63.91776629262239,49.35270776763716
Micro,50000000.0,87926307.1695072,0.7585261433901441,635705378.815518,163,539425.1973589399,53365668.23761357,0.6069363078644199,0.9272453667058963,0.8597508735205452,2.8240516670009614,1.347469207157995,3.228172340716771,0.49134178123493405,10.216292285231157,0.03890401374421587,0.021468681802088115,7,7.536370206924928,0.4611066212998687,0.015951937000372354,7,5966245.134411518,0.17228342194131732,162249216.51532832,0.179715198763933,1.063713497274827,2.8541117765467745,1,0.15810359494951587,0,1,20.41838214609717,sole_prop,0,1,e-commerce,-1.3008635929023482,0,0,0,7424417.144001221,0.44829749254671686,0.36564583610578905,3.511736073529575,97.23067737126557,3.4376712917262324,0,46.53189863267729,87.2111144989495,0.01791454299798699,66.60061822548413,0.5773457495614348,2.491036986654874,58.60698306498112,0,4.17195938532151,0.3790047002282594,0.05418853891303965,4,1,53.80287234527952,48.11254889497029,41.04976498858703,49.6658256685041
Micro,50000000.0,105809871.22538334,1.116197424507667,836553131.4832474,147,719795.0423495466,81030281.416059,0.7658102261882366,0.6783379040977935,0.6956783768816144,2.1367394381878,0.9683973721643105,2.6443686874121326,0.46757828122640777,16.596092505341463,0.03175309597861329,0.002639064007696125,2,6.067278388061182,0.16659720020070348,0.0005113306809312757,11,2614022.1596320216,0.4512862590304618,47502174.753145576,0.4170170549875592,0.9678150313855106,2.5411618735796946,0,0.037782320299330034,0,0,25.841713164606595,sole_prop,0,1,e-commerce,-0.5908029754371364,1,0,1,5806073.914897121,0.285893366266539,0.6906042325499075,2.5073012352412216,82.88509089819149,12.60914281457755,0,34.571926570473245,52.22424082664193,0.013493204719049842,83.88893665995572,0.88574004757565,-1.1559118278952205,58.9471498936234,0,3.4706592880739198,0.20773990347447976,0.1423870464700291,2,0,44.07281145686888,45.09821887210663,64.61300482627601,52.25288314361548
Micro,50000000.0,79346582.6214531,0.5869316524290621,285709132.4470963,389,203975.79080065066,58933136.25519442,0.7427306168477701,0.7460307931955769,0.6679179161211851,2.686646004955374,0.32882674759786257,2.6928167009562385,0.20643268471966728,12.447419448048478,0.01739299731257155,0.0013690130521983152,5,10.858186336532494,0.9805341221933296,0.02317285593765378,13,7781209.474548819,0.08864200446064768,117245567.61138205,0.42111634829028927,1.34225734626964,4.3506691944435145,0,0.19097820812546842,0,1,44.821028897618945,sole_prop,0,1,e-commerce,1.1551194854714169,1,0,1,45086606.559613355,0.5172783918817836,0.19461984136999266,2.704597607256378,42.47079689057783,8.6274164583018,1,44.30447476014887,81.41658667629599,0.043187626776569454,39.920391008396095,0.5152189728310265,6.646165496792133,36.41542982296778,0,4.364191210288137,0.2485437781431914,-0.01880206191095222,1,0,44.88027834927064,19.39852652716188,72.57281109284042,74.45089332556019
Small,300000000.0,408086082.5155723,0.36028694171857434,1260700449.0107286,110,3709873.4774142937,363566275.939497,0.8909058444197825,0.17649893860963994,0.29428898892688354,1.012666534273022,0.6408050587363279,2.2523920628287697,0.19922675592411354,18.144198316165777,0.015163425678944749,0.001236523108184663,6,6.885921747013066,0.555238431661988,0.027150382425942768,12,5912049.856847185,0.1978115257732494,115592797.53781459,0.7426980566623065,1.0049958728700215,3.9895734895709234,0,0.63043458351993,0,1,28.87194436833604,sole_prop,1,1,retail,2.787426084048669,0,0,1,14086076.337995155,0.4691698889623192,0.4781159326569523,5.9898862554377255,46.55596483577538,3.8797724473534565,0,30.783954319046888,85.91676870846953,0.0016256574162289061,81.49998021572146,0.5736332981339979,2.76351104991847,34.920695312515114,0,4.0504329177785205,0.21490934187374355,-0.0398216247746871,3,0,37.53986771381283,18.108255760794776,59.25453290631282,74.78213135843558
Micro,50000000.0,105026130.88540067,1.1005226177080134,729814456.8877597,220,477391.5040245485,87960621.1181732,0.8375117732762286,1.029120268440122,1.024541004247623,2.801137740053779,0.8547767917909521,0.9280012149880041,0.5355850318950526,0.48139009689887224,0.00914461615702364,0.012733472325399162,6,7.150982454680585,0.49838663680944106,0.00371704562761966,9,4341187.657242985,0.3457274995133303,128571324.98251808,0.2985847748735874,1.977490362157214,2.991459913718008,0,0.06342315804869891,0,0,7.1930748691100455,llc,0,1,e-commerce,2.3548718944148654,2,0,0,29065149.64908536,0.46826977824379884,0.3519719025690219,1.4205295116538723,99.21925525087349,1.2856858195092222,0,42.23876103353189,61.61778408973871,0.01730400150172817,14.076733426788996,0.6113813534818527,3.5414997392481764,41.62239726565656,0,3.3985662014351283,0.42842098673959045,0.12373963878434979,2,0,15.466686916466735,53.51036417981537,48.57895066302048,49.74752946480864
Micro,79501497.9482602,100598781.60224386,0.26536963703141575,397688450.3487598,183,549720.1180450484,39904427.21654325,0.3966690906289583,0.7175958523125514,0.7318137655534406,2.5232533811007674,0.5401412191378439,0.7702722802326121,0.5333512493736681,14.83181842407353,0.014806496194130166,0.0029317457292897774,4,10.906681072641273,0.6714585441324573,0.020073648965555264,15,5587380.013466675,0.4581517735797985,145912133.31001824,0.24130032091848633,1.6910862179056685,4.000418505905058,0,0.6030442022003499,0,2,27.821015977807264,sole_prop,0,1,retail,6.227749050441442,1,0,0,6566783.568004186,0.5084097033376224,0.5485692938976034,3.677170500754476,40.97344355846536,10.692532696822932,0,37.95982089585567,92.31711632772564,0.019205145122596953,41.09284496046101,0.25095594686036904,-1.5158330554915906,41.063239423626946,1,2.7645460944787414,0.32062747526443075,-0.003784063525652937,3,0,12.837871337210203,51.85194309495945,48.96862623677846,74.16701187235586
Small,300000000.0,275740664.8346594,-0.08086445055113534,1314106375.7259777,189,1458945.3165854996,150443528.18224165,0.5455979018272519,0.39616972193301747,0.543197768638734,2.7682730204784853,0.18801580625056757,0.930450800104355,0.5135448377952762,8.126381630620578,0.007172078509318228,0.006486142246331934,2,10.330411651226829,0.7083656201952798,0.0013988867494568286,16,2822496.598182318,0.5907899340571326,58009121.929033674,0.6843376924119752,1.8088834106392566,4.468554576507236,1,0.8611231987944798,0,0,27.499079404636216,sole_prop,0,1,retail,7.504417668869035,3,0,0,128386146.01376416,0.5922367737792135,0.28987198402850506,4.000102529414076,76.29583347508346,9.72836296078454,1,17.016696331098885,96.69647106251782,0.0065761609249146424,65.70747670945242,0.3405197615029314,7.5731634199781475,60.90560776805533,0,2.1694544219766154,0.6714858199329645,0.1024532047929294,2,0,15.507513335072584,50.54184561646555,31.425709003351784,56.987901782066004
Micro,50000000.0,73378158.06326799,0.4675631612653598,364774277.4303895,118,621848.7971463389,54226976.375649154,0.7390070534189979,0.6786571539252936,1.0183280297808157,2.6337211901307453,0.5927202302664066,1.667758964390648,0.20814518318180134,19.202598560257826,0.008105897154207946,0.0013435521711676719,4,6.3144852683374015,0.4140339374164156,0.005906838204601923,15,3149450.5047081728,0.29907934373885603,131151129.93209422,0.6446542311894151,1.6742154810268102,3.0172842162129325,0,0.7482784692064525,0,0,10.673071981081893,llc,1,1,other,3.6523531180695885,2,1,0,24623960.39764813,0.7399211048244432,0.0339600470194384,2.262223202897091,36.01301527903196,9.019201242608945,0,16.687999618294214,57.83628241030756,0.03038085496969703,54.62704867383529,0.27322504553007193,10.187656788271838,57.77305790097659,0,2.96129716078444,0.5050864028118368,-0.09550427852581606,2,0,27.79598273984413,18.89425846215435,44.745679859408156,77.48389173917954
Small,300000000.0,593291987.9240963,0.9776399597469878,4498931331.627556,255,2326635.2467611623,65365188.280832,0.11017372493018494,0.23624338970290196,0.38119476031039357,2.425513792146619,0.04337378689593898,2.728676535541349,0.17747581143108632,7.481921324619049,0.015329097001784607,0.001638882526586777,3,9.083186821665828,0.9016011679267034,0.0028995588958241267,19,5920943.336686496,0.2389706728037388,108001985.2882247,0.7927669752154651,1.1343927861810619,3.1237365290587564,0,0.24169500241988529,0,0,28.155272002312017,joint-stock,0,1,other,2.6129230490019593,2,1,0,33269715.472190116,0.6347818731520698,0.07420623183667027,1.7714152071125426,43.31630429187287,13.533542277019164,0,20.809119922990085,96.70972465750171,0.030577274080326136,27.99695768802673,0.6825338267435712,6.6742329203009145,53.43374909733716,1,2.7802260998429436,0.14505246694359245,-0.15035153408168975,4,0,45.477942259022484,16.999389010646727,42.74737665282038,71.57507671555399
Micro,50000000.0,42308562.38151424,-0.15382875236971527,266298175.89988372,198,213679.60798744563,38281863.993205175,0.9048254499408744,0.16416020186517022,0.27021829696101457,2.666150937955996,0.8970899076497041,1.3069249646562042,0.37644788703206494,12.138679949246779,0.002247266084230063,0.005147145389498389,3,4.4126745165782095,0.8343723625978289,0.01328353711755943,13,4208320.005974041,0.3172313839203507,10978866.77305527,0.6894570883593495,1.5319597593710015,2.2617264134758392,0,0.15285351818847848,0,1,25.87005118310582,sole_prop,0,1,retail,6.722970556496484,2,0,0,42120493.66372979,0.6566605805954271,0.42458457191880306,1.5568583772180777,78.67474575196974,15.653119581722116,0,34.192682416667424,76.05404146907235,0.03265985462196951,42.97499875917879,0.32798831601257705,1.574570265234156,51.09093380309669,0,3.5394017747049364,0.3626639528342559,-0.09089133217213782,1,0,21.78208274427007,36.43092070828182,61.8668023582872,52.83606733315408
Small,300000000.0,503647010.24531645,0.6788233674843882,1613205272.6291347,124,4061669.4374622293,473623074.49108815,0.9403869473193056,1.6809155268821985,1.527760094904816,2.3592113883314703,0.5497696556249924,2.2536070700832833,0.42973442766994346,10.61135260671097,0.004283304977402209,0.004228485985241974,6,6.9338037161999,0.4324699409518705,0.008202738260058287,16,2462361.653166002,0.10778291299893353,221016259.24320287,0.8090354047405769,1.1389726831684333,4.843695154762643,0,0.028640785524360817,0,1,17.553134399905375,sole_prop,0,1,e-commerce,4.234015060198683,2,0,0,13013331.103082245,0.6073134285648832,0.45679578063141524,3.357964609673195,91.84835196605434,13.605022246232146,1,22.91930924544797,79.91410520164389,0.04123428987722816,79.74932535350467,0.37581667180950135,5.170446513902975,60.29788679479803,0,6.054821511213428,0.34684613290518046,-0.029028295300392394,1,0,37.56011783472139,41.91230750632325,62.65769335474098,47.273312893856755
Small,300000000.0,507508821.83725625,0.6916960727908542,1560108104.5916026,127,3996132.455411467,167354003.17388493,0.3297558504855914,1.2513582870522766,1.291099736577292,2.2181552221682113,0.08995168307195198,2.6320281368419765,0.5765994121446981,15.158514129061011,0.0008404610340459655,0.0010736295493448188,6,8.430565562016472,0.7687304682199154,0.024109602914760088,12,8879220.758732941,0.3049297151778313,137197304.58188334,0.383522973091887,2.0398726599424517,3.7655161653255123,0,0.16724146887422683,0,0,9.668860341077314,sole_prop,0,1,retail,7.108305301508619,1,0,0,22429459.982544538,0.36049845925124746,0.601433009774073,1.453622663817277,74.87903179196338,6.641069661582149,0,18.737180592460174,93.36239436213961,0.0046128439056329785,85.56053238677949,0.2143817851553098,6.332826152123817,47.87813523029959,0,4.655535704167183,0.5566431924911569,-0.0729353976059496,4,0,43.86713561403294,56.14408980156371,27.167840375442154,59.23994927322723
Micro,50000000.0,109640632.2570536,1.1928126451410719,438325758.72894704,233,470560.65346374933,85405039.84690455,0.7789542808059656,1.5700041506162636,1.4291715212601872,2.6943580876313735,1.3162693162227665,2.029807713574523,0.18207104199763194,8.536183498145181,0.01390007469468195,0.0016843893758464344,5,0.44267353437490264,0.5052534971614094,0.0064854062612324905,16,8766136.347358862,0.3200340411808366,133598077.78248382,0.3596792339662989,0.8647713789912645,4.232659551668025,0,0.5081539571706044,0,0,23.439803893690122,sole_prop,0,0,other,4.931922988504752,1,0,1,66480445.67806684,0.43667661436035976,0.522343990584887,3.0042008590248597,31.65594961357085,10.44042930295532,0,21.936410975157237,68.3197478767889,0.009952336825641648,54.57924186893537,0.658575718248844,6.774966398980011,54.51143218387927,0,4.727735689456929,0.24880471865396028,-0.10838289269577916,2,0,33.830128559575385,17.353485849948676,62.559764067301984,78.95181054173692
Micro,50000000.0,61484861.28587663,0.22969722571753262,282268372.1057139,139,442337.1315530693,45526193.86134931,0.7404455813874772,0.531037737672106,0.8593160261248243,1.6675119766918933,1.0895194153569343,2.2936138520829443,0.32971766565715777,9.668148279480702,0.0004746010804011693,0.0005926184400994722,3,11.819661453135057,0.3069277673757956,0.007298037833848004,18,2803722.673144771,0.3413193283890037,105224901.13152805,0.7155068511851106,1.20928014904062,3.6665343383578826,0,0.7259421904827279,0,0,35.08571244605607,sole_prop,0,1,e-commerce,6.942955658182992,1,0,0,13569028.449483508,0.5533823019483268,0.041220811692275476,1.394756905981989,85.91463968614886,13.340107941411278,0,38.33793531180278,38.78446210764652,7.602500783277149e-05,79.20515657460878,0.08311802317653774,1.1533146833042918,58.43925714667422,0,5.464926995120278,0.1668101201314631,0.06959624083878273,0,1,38.22689753471574,32.004951737767705,86.65949399342685,50.37262618621993
Micro,58245301.55791223,70957625.17909569,0.2182549198160443,384776178.58456326,196,362028.69989334536,52462945.13314551,0.7393559888839296,1.1784318595125216,1.5128940897691256,1.0805705647289967,1.0855143950180683,2.4504455848571305,0.33662682105887376,6.078162634461279,0.023787587449784858,0.004459096236662761,1,7.0619461500861584,0.7216307692462164,0.007559835851297075,8,5773442.333316311,0.3703054371876734,102920074.12120868,0.6312808768522628,2.140457505716115,4.868051238553293,0,0.7337189477522019,0,0,38.12566237905324,sole_prop,0,1,retail,2.8779600712459716,0,0,1,11507325.858229402,0.26339630922052093,0.8834894256555483,2.6874674439593607,91.19315425303056,6.882129143846493,1,25.69056616608748,96.57142983847447,0.010478841624247597,57.94116572505632,0.18254642140419527,4.131179093304504,54.241833094040786,0,3.6842637103295734,0.086582862042726,0.12418674710066524,5,0,40.84075974761884,33.05486584244125,45.6708568978637,50.96235830156147
Micro,50000000.0,73036273.85047586,0.46072547700951727,525072165.3519842,273,267532.13864643173,59036853.39740114,0.808322362094551,0.4579897422432191,0.6904252492030076,2.8539464983519243,1.8904749621391461,3.289061116512797,0.03609483756567848,14.95976835636148,0.017166465884939575,0.005422081228946397,6,6.545015071523283,0.39734418128347065,0.0015182894816931603,23,6965688.331613919,0.4488165210684642,89879468.87053144,0.19461711561615713,1.7417775159926288,3.5438715528087545,0,0.3269647736269589,0,1,0.7854313255869805,sole_prop,0,0,e-commerce,6.513936855789689,0,0,0,10448860.343830725,0.5599980857462973,0.4383774475004199,1.7300377090605827,99.19684301588943,10.668429955568643,0,42.463251208388826,74.91603467222289,0.03455199097864816,88.28349345702925,0.8817806114919546,2.5927905105927476,43.65694079182643,1,3.752088810919625,0.6208715278311814,-0.014557705633310703,2,0,54.81768527521328,2.1135069209317,48.95642360844093,45.067363514270966
Large,5000000000.0,6676861761.036364,0.33537235220727274,30540558467.92789,395,16903447.49629459,3873264738.7183414,0.5801025807245624,0.07352170482743232,0.09765325900405082,1.7516360483891753,0.5123289432663476,1.1067719047470983,0.4493323460310235,14.381395229895489,0.01017940309133215,0.011260424264309463,2,6.0409883241076,0.6141477416228381,0.004634608634046041,14,3407700.2675142502,0.4362001788982691,108876960.68854086,0.29620684177887324,1.55491272166106,3.873879458910963,0,0.473658982334553,0,1,26.132235960105263,sole_prop,1,1,e-commerce,2.4927974100788024,1,0,0,69822068.57576463,0.7139977082867631,0.35045762916925666,8.094596191343257,97.81162306311799,12.110996447622222,0,43.596764849395846,78.10387556585658,0.005308997367456132,81.00007947447364,0.4183985055486249,1.5841245620925593,31.98924278437462,0,2.547330360004307,0.23388697298671873,-0.07998250024593988,2,0,18.44619841245164,43.4950950801128,63.305651350664064,45.03869024462989
Micro,50000000.0,95225939.70169951,0.9045187940339902,464958371.7941398,350,272074.1134334272,39971974.51289538,0.4197593075805793,0.22408474652882693,0.22283558761167158,2.5688450202696433,0.8616421046424514,0.10879881968054206,0.38355885142462537,12.424341517135815,0.0023153637108814774,0.0045407526727095655,7,4.651924266007175,0.4409849985382815,0.005909501278817612,13,2445684.038898434,0.5008721129390712,117834511.14797828,0.667865227013278,1.4009932980173492,4.5998246480333025,0,0.42034303382403215,0,0,23.49883169860391,sole_prop,0,1,other,4.179843778645355,0,0,0,19851014.120309863,0.6490393774558435,0.04613908392394016,1.343293302402492,77.72533941426383,3.743509303338146,0,26.84819871729368,64.58593333480628,0.013732573213520892,33.27197365037635,0.15890209637694871,6.652564249875507,47.95544897400506,1,2.0517641749910585,0.010929427405085445,-0.2049626132966668,2,0,1.8133136613423677,37.11345099074896,79.45352862974573,59.265575641199014
Medium,1500000000.0,2643942173.5459867,0.7626281156973245,12285578733.14231,442,5981769.623407209,2226750180.2422996,0.8422083518021274,1.9184264812566392,1.8831720388697506,1.5903197178605528,0.6542033224219768,1.6034250568894675,0.7661919901596815,17.380688053456648,0.020843346192167683,0.007480576452311926,11,9.246124590808224,0.6078397513308678,0.001963835955422549,18,6736594.758381754,0.5762722423128415,194667700.27947843,0.6014973937541507,0.4240092091768404,4.28334649260261,0,0.7971563635378158,0,0,15.464813460881789,sole_prop,1,1,other,1.8314527146380408,0,0,0,22223089.091508634,0.18975056528787998,0.24865037603090465,3.7916628039660623,52.17219946721593,13.421249803829424,0,17.08175909173005,90.83096648370514,0.015153520403337417,64.96141209556869,0.3781897850486141,12.379819291724655,26.515862556082443,0,2.686409204483465,0.07546775177856994,0.00989915444212372,0,0,26.723750948157793,74.88113021062249,96.2266124110715,67.20327536447732
Micro,56662065.378043614,109832702.50236125,0.9383815568593994,334421542.93376285,308,356599.68344922486,33564009.87636392,0.3055921334143839,0.5161463530828029,0.455376575468816,1.909990081445911,0.9188782294926494,2.248184854464959,0.3111908523728432,2.798416595839692,0.010162531660047512,0.007692585935992264,4,3.57890585761994,0.6020465650104926,0.013886786410655029,17,7577337.8194340095,0.46426027777747414,167947758.83211154,0.5690803780814208,1.876735506917361,4.655340227847185,0,0.3152217908137017,0,0,20.15225532248813,sole_prop,0,1,retail,7.517579617821532,3,0,0,26740946.804089043,0.09832353292938015,0.07385055568928306,3.4499626999784185,73.53188928717842,12.62004720806035,0,28.903536384705404,35.53871966766357,0.014748800227527038,78.8674876192834,0.7518456378952053,7.618035798195237,36.99626040369209,0,2.9350743266641492,0.16543900627689856,-0.08416070353386954,2,0,37.46974757441598,30.83924357770035,56.728049686155074,56.924031752380614
